Date,Station_ID,PM2.5,PM10,NO2,SO2,CO,O3,NH3,Benzene,Temperature,Rel_Humidity,Wind_Speed,Wind_Direction,AQI_Category
2020-01-20,STN_016,14.553,29.003,15.965,12.332,0.631,39.003,4.189,,23.9,35.6,17.3,312.2,Satisfactory
2020-01-20,STN_023,,53.359,86.742,48.937,3.684,29.933,38.958,6.199,21.6,37.0,0.5,343.6,Unknown
2020-01-20,STN_018,54.514,50.241,46.3,,1.352,33.122,19.893,2.161,22.4,86.7,0.5,130.9,Moderate
2020-01-21,STN_013,121.696,156.644,56.231,34.93,2.731,16.878,52.008,5.572,23.2,82.0,5.6,128.3,Poor
2020-01-21,STN_023,215.212,222.857,124.649,98.056,4.964,13.787,84.397,10.076,31.9,77.7,12.8,110.3,Very Poor
2020-01-21,STN_027,129.897,262.801,122.822,65.158,4.267,17.762,90.41,,26.1,31.9,8.5,306.8,Poor
2020-01-21,STN_028,179.611,317.016,94.751,82.79,5.752,17.012,109.578,10.691,31.2,38.3,9.7,325.3,Very Poor
2020-01-21,STN_041,141.867,203.544,40.461,58.838,2.586,26.944,56.861,5.443,23.8,87.8,15.2,257.8,Poor
2020-01-21,STN_018,12.615,36.077,6.059,7.722,0.526,49.855,9.191,0.587,24.3,97.1,0.5,335.0,Satisfactory
2020-01-21,STN_022,55.817,86.64,29.195,30.582,1.472,35.904,23.017,2.901,37.2,45.9,1.5,325.6,Poor
2020-01-21,STN_007,72.233,67.925,33.001,25.143,1.264,21.23,32.498,2.923,10.3,51.9,8.4,14.5,Poor
2020-01-21,STN_034,162.906,226.528,82.01,48.923,,18.641,41.569,5.719,22.1,63.2,40.0,219.4,Very Poor
2020-01-21,STN_031,148.858,286.871,134.399,97.787,5.047,22.746,89.726,6.441,18.4,66.3,3.5,172.4,Poor
2020-01-21,STN_040,59.472,71.262,31.904,18.653,1.541,28.315,11.756,1.504,13.1,85.8,10.1,228.0,Poor
2020-01-21,STN_025,263.844,323.485,115.866,67.667,5.92,8.856,80.645,13.509,22.6,70.9,8.9,64.2,Severe
2020-01-21,STN_011,235.156,330.598,94.002,61.646,4.04,19.934,49.89,14.051,25.6,50.8,5.3,228.0,Very Poor
2020-01-21,STN_014,134.23,147.984,70.777,41.932,3.294,9.165,67.974,,18.3,78.8,0.5,189.3,Poor
2020-01-21,STN_005,250.933,326.691,90.289,,6.6,17.102,112.453,18.157,29.1,54.1,0.7,358.1,Severe
2020-01-21,STN_017,94.668,231.807,111.933,86.774,7.521,17.721,70.402,15.114,25.1,58.2,8.4,321.4,Poor
2020-01-22,STN_022,62.826,75.739,38.063,28.854,1.369,26.265,24.839,2.181,32.6,27.2,1.6,255.9,Poor
2020-01-22,STN_031,161.265,242.909,155.398,94.619,5.481,16.246,108.041,13.014,20.2,69.5,14.9,91.0,Very Poor
2020-01-22,STN_028,32.4,84.421,46.677,,1.88,,20.293,1.435,24.9,54.3,8.5,5.4,Satisfactory
2020-01-22,STN_019,17.318,34.158,11.36,6.679,0.418,,11.64,1.037,43.1,47.0,0.6,101.7,Satisfactory
2020-01-22,STN_032,38.493,73.427,42.361,19.882,1.266,15.783,26.504,1.682,16.5,64.7,6.7,249.6,Moderate
2020-01-22,STN_031,198.282,267.525,137.887,79.301,4.041,18.258,84.052,12.906,19.9,50.4,17.1,29.3,Very Poor
2020-01-22,STN_021,58.746,,26.017,24.663,1.445,40.591,30.816,2.351,30.8,58.2,11.5,290.3,Poor
2020-01-22,STN_023,62.772,80.452,28.07,19.249,2.261,41.609,25.066,2.694,36.5,68.1,12.8,203.8,Poor
2020-01-22,STN_018,43.395,118.488,33.89,21.674,1.664,26.523,32.077,1.567,29.3,37.3,1.8,45.5,Moderate
2020-01-22,STN_023,69.487,98.289,34.113,,1.97,,29.859,1.928,27.5,37.3,8.6,280.8,Poor
2020-01-23,STN_019,117.242,161.852,64.491,51.178,,23.506,66.07,,33.3,31.9,10.9,148.3,Poor
2020-01-23,STN_011,,154.841,72.364,47.332,2.925,24.715,52.896,3.499,23.7,50.2,13.6,218.3,Unknown
2020-01-23,STN_023,190.25,191.23,115.592,111.474,6.89,18.313,68.461,12.651,34.6,51.7,5.6,338.1,Very Poor
2020-01-23,STN_010,143.08,160.694,82.162,,2.857,10.483,,5.951,27.3,55.0,3.4,114.5,Poor
2020-01-23,STN_027,49.581,78.963,41.648,27.514,1.951,39.117,39.948,2.808,19.4,60.7,3.8,137.1,Moderate
2020-01-23,STN_036,189.522,359.098,84.732,77.67,4.128,19.194,105.998,9.849,20.6,42.4,6.1,2.5,Very Poor
2020-01-23,STN_039,101.059,181.058,70.398,34.029,3.096,27.639,65.828,6.599,17.5,60.8,10.0,161.7,Poor
2020-01-23,STN_007,107.128,164.36,91.501,51.248,,,57.003,7.133,29.0,45.9,3.2,2.8,Poor
2020-01-23,STN_042,196.996,158.995,157.917,71.898,4.03,11.757,98.845,9.297,33.7,94.5,2.9,120.8,Very Poor
2020-01-23,STN_031,232.952,,127.189,102.941,5.209,23.951,86.28,9.891,22.3,81.7,3.1,355.0,Very Poor
2020-01-23,STN_038,59.123,135.661,52.649,14.225,1.004,18.122,18.923,2.291,30.6,86.9,6.0,210.6,Poor
2020-01-23,STN_033,13.975,27.401,5.301,9.02,0.584,40.71,13.635,,30.3,69.6,14.2,264.9,Satisfactory
2020-01-23,STN_013,56.735,135.817,30.753,21.371,1.413,30.232,30.041,2.199,23.0,63.8,2.7,231.3,Poor
2020-01-23,STN_031,236.72,364.999,100.997,90.764,5.597,5.874,81.696,13.253,23.8,77.9,5.6,126.8,Very Poor
2020-01-24,STN_021,181.024,309.522,147.829,82.269,5.851,14.398,118.364,11.557,40.2,50.1,2.5,276.4,Very Poor
2020-01-24,STN_014,120.302,198.206,79.361,,2.273,24.143,54.719,3.864,27.4,62.9,1.5,237.5,Poor
2020-01-24,STN_021,152.687,391.987,101.764,96.5,5.596,14.962,55.15,10.158,16.4,60.1,10.3,110.8,Very Poor
2020-01-24,STN_034,180.119,370.537,139.546,,5.49,19.58,93.539,11.73,27.0,57.8,7.6,15.4,Very Poor
2020-01-24,STN_006,268.915,162.565,139.543,135.225,4.636,12.988,89.571,12.713,33.1,30.2,4.8,227.3,Severe
2020-01-24,STN_035,235.678,302.327,146.2,70.078,5.327,17.358,90.396,9.361,18.1,33.0,8.2,223.1,Very Poor
2020-01-25,STN_019,152.206,,58.178,43.474,2.277,20.747,32.339,5.609,15.5,54.7,4.7,135.9,Very Poor
2020-01-25,STN_030,140.262,265.117,112.944,68.168,4.789,9.198,80.61,9.44,23.5,49.1,12.0,116.9,Poor
2020-01-25,STN_005,166.493,183.124,111.84,56.378,6.188,15.415,83.823,17.247,36.2,74.3,4.0,335.0,Very Poor
2020-01-25,STN_008,219.419,392.661,121.07,90.005,5.07,19.974,89.668,10.889,21.9,74.8,1.5,140.8,Very Poor
2020-01-25,STN_010,153.902,130.637,101.813,58.377,3.051,18.06,61.259,4.631,30.6,71.7,1.8,318.9,Very Poor
2020-01-25,STN_030,21.627,26.958,24.451,10.52,0.775,42.66,5.421,0.554,19.9,75.8,6.1,26.2,Satisfactory
2020-01-25,STN_032,164.228,352.557,127.256,115.745,5.492,10.866,94.25,9.196,27.8,62.3,19.2,350.0,Very Poor
2020-01-25,STN_016,67.847,117.576,89.858,43.706,3.025,23.314,49.937,4.191,29.2,62.4,26.2,236.1,Poor
2020-01-25,STN_011,113.43,207.205,86.306,27.761,2.798,11.526,47.983,5.214,26.8,50.9,18.4,80.3,Poor
2020-01-25,STN_019,209.252,285.315,99.505,92.851,4.485,15.635,116.075,12.48,26.4,40.2,0.5,129.3,Very Poor
2020-01-25,STN_036,17.958,31.94,15.615,9.575,0.49,36.656,8.666,0.691,9.1,49.8,5.4,97.9,Satisfactory
2020-01-25,STN_021,109.422,157.519,70.242,30.37,2.572,23.19,43.731,5.279,17.1,62.2,11.3,76.3,Poor
2020-01-25,STN_029,103.522,218.941,63.216,42.035,,22.254,56.919,5.223,17.7,76.1,2.5,62.3,Poor
2020-01-25,STN_023,93.642,167.989,65.549,48.124,3.214,24.821,46.463,7.261,17.8,66.2,4.3,132.6,Poor
2020-01-25,STN_026,74.211,64.207,34.887,20.721,,39.529,36.275,2.547,38.5,91.7,7.7,225.1,Poor
2020-01-26,STN_025,121.324,184.406,68.44,54.996,3.822,25.39,63.664,5.38,23.4,47.6,6.9,27.9,Poor
2020-01-26,STN_022,167.761,257.562,96.679,97.545,5.77,14.215,70.956,9.238,36.0,55.8,0.6,342.4,Very Poor
2020-01-26,STN_041,138.815,174.627,76.261,64.846,2.544,13.005,60.335,,25.4,40.7,0.5,296.1,Poor
2020-01-26,STN_024,30.972,123.855,39.48,26.237,1.502,22.763,42.052,1.812,23.4,40.4,12.2,172.0,Satisfactory
2020-01-26,STN_034,50.08,102.024,24.343,18.897,2.19,25.412,35.302,2.963,23.6,66.6,1.5,327.0,Moderate
2020-01-26,STN_026,83.532,141.368,63.432,38.52,1.597,12.733,43.63,6.326,25.1,65.5,5.4,159.7,Poor
2020-01-26,STN_025,116.286,178.229,102.843,43.41,2.886,21.998,58.71,4.173,34.9,71.7,11.4,4.0,Poor
2020-01-26,STN_037,43.861,106.13,25.385,,0.977,48.767,25.37,2.505,36.1,41.9,0.9,49.1,Moderate
2020-01-26,STN_027,71.93,89.069,36.205,22.385,1.943,,31.331,2.655,33.1,40.2,4.5,246.4,Poor
2020-01-26,STN_036,108.396,212.147,83.86,62.513,2.734,29.619,49.975,3.752,15.2,91.7,15.2,311.1,Poor
2020-01-26,STN_006,169.135,237.025,138.399,,5.26,16.953,87.276,12.898,26.6,42.3,4.4,333.2,Very Poor
2020-01-26,STN_009,270.53,312.061,132.34,102.331,4.076,18.582,86.209,13.009,17.1,23.5,16.5,191.3,Severe
2020-01-26,STN_012,95.76,173.437,83.043,44.449,2.354,22.593,51.468,6.508,32.7,35.7,0.6,220.2,Poor
2020-01-27,STN_016,56.055,63.574,37.23,25.869,1.699,31.163,25.612,,24.3,69.2,11.5,239.6,Poor
2020-01-27,STN_021,222.868,256.353,116.453,65.076,4.943,11.591,84.592,13.37,8.0,65.8,31.5,279.6,Very Poor
2020-01-27,STN_005,,197.771,74.778,47.946,2.946,20.82,,5.443,29.7,65.0,13.4,225.6,Unknown
2020-01-27,STN_042,26.915,35.126,21.398,,0.538,45.413,9.595,0.528,31.9,93.0,2.1,355.7,Satisfactory
2020-01-27,STN_027,149.144,436.656,127.641,72.071,4.543,15.68,97.016,10.565,9.1,79.7,0.6,51.3,Poor
2020-01-27,STN_019,215.064,292.295,137.765,69.396,,18.417,86.307,10.505,19.5,72.8,13.1,267.0,Very Poor
2020-01-27,STN_035,177.796,285.251,131.908,53.154,6.492,4.233,113.019,16.086,28.0,76.6,0.5,80.3,Very Poor
2020-01-27,STN_026,114.57,159.975,85.04,34.433,2.012,31.536,72.019,4.137,29.1,85.9,2.6,135.7,Poor
2020-01-27,STN_029,101.863,141.309,77.763,54.642,2.882,19.577,42.841,6.105,17.4,42.9,8.2,277.7,Poor
2020-01-27,STN_004,,81.463,42.268,24.61,1.784,37.366,41.329,2.58,17.8,10.0,7.9,135.4,Unknown
2020-01-27,STN_014,200.319,241.312,157.183,83.74,6.07,8.702,104.129,11.132,16.5,84.8,4.5,291.7,Very Poor
2020-01-27,STN_026,109.083,147.28,79.251,37.516,3.974,22.843,58.474,7.944,31.8,75.1,6.2,150.5,Poor
2020-01-27,STN_012,149.155,273.393,131.386,106.392,4.701,16.789,114.728,12.152,21.0,66.9,0.9,23.4,Poor
2020-01-28,STN_018,119.667,190.04,86.396,39.875,1.885,20.358,63.406,4.779,19.4,60.3,4.0,267.2,Poor
2020-01-28,STN_031,106.608,191.718,57.134,45.335,3.115,17.736,44.361,5.636,25.5,34.0,10.9,230.6,Poor
2020-01-28,STN_025,103.148,221.341,69.821,50.02,2.532,26.225,52.608,4.693,11.6,71.7,27.0,143.9,Poor
2020-01-28,STN_025,224.304,291.367,128.941,82.221,6.25,15.696,67.17,10.528,26.9,59.1,3.1,106.5,Very Poor
2020-01-28,STN_021,151.603,294.032,123.142,109.607,5.66,16.375,117.105,9.617,27.5,32.1,6.1,0.6,Very Poor
2020-01-28,STN_030,138.205,200.044,86.034,78.653,5.495,16.806,101.813,12.887,23.8,70.0,0.5,158.4,Poor
2020-01-28,STN_033,136.004,230.862,78.571,44.219,3.591,,65.995,5.246,21.2,45.2,12.2,34.3,Poor
2020-01-28,STN_004,59.902,97.272,33.4,20.693,,29.687,15.977,1.724,40.0,65.9,10.2,46.5,Poor
2020-01-28,STN_040,116.544,,71.107,49.937,2.412,27.051,55.844,5.414,19.8,68.8,1.9,314.8,Poor
2020-01-29,STN_042,156.112,364.78,96.21,50.838,5.461,12.843,61.487,,29.4,59.4,1.1,84.2,Very Poor
2020-01-29,STN_036,131.344,182.417,57.813,33.737,2.543,22.662,49.388,4.318,24.5,42.9,7.3,282.0,Poor
2020-01-29,STN_003,186.517,246.993,112.961,75.858,6.761,20.646,81.826,15.283,14.6,68.6,0.5,110.2,Very Poor
2020-01-29,STN_010,,147.071,39.531,38.773,2.515,22.669,76.649,4.027,20.1,58.3,12.8,126.1,Unknown
2020-01-29,STN_010,65.322,155.526,66.364,33.367,3.158,16.057,53.111,6.407,20.9,59.7,1.7,191.2,Poor
2020-01-29,STN_007,232.643,340.757,99.551,100.3,3.464,12.633,108.03,12.612,12.1,57.1,11.8,294.9,Very Poor
2020-01-29,STN_029,40.058,87.97,39.164,19.082,1.556,33.111,42.799,1.891,21.1,70.9,6.9,35.3,Moderate
2020-01-29,STN_010,134.867,133.219,65.131,,2.273,13.75,33.472,4.856,35.9,46.6,2.7,128.6,Poor
2020-01-29,STN_025,218.282,278.524,111.326,70.212,5.808,20.447,83.617,15.458,31.9,61.6,4.1,280.1,Very Poor
2020-01-29,STN_037,34.883,53.194,24.814,20.301,2.136,36.572,38.212,2.163,6.1,80.2,1.0,354.6,Satisfactory
2020-01-29,STN_025,145.251,282.505,119.131,101.345,,16.336,105.296,11.191,27.6,66.8,2.9,147.8,Poor
2020-01-29,STN_017,94.039,202.045,64.911,48.523,2.667,18.684,37.98,5.135,30.1,49.0,2.9,156.1,Poor
2020-01-29,STN_014,10.3,45.718,11.412,15.19,0.45,40.535,10.369,0.81,22.7,75.2,2.0,219.2,Good
2020-01-29,STN_037,111.17,152.0,76.327,43.601,2.507,,69.515,,29.8,78.3,7.3,141.5,Poor
2020-01-29,STN_025,122.508,156.665,103.792,32.726,2.395,14.278,58.357,6.241,26.1,67.1,4.2,327.5,Poor
2020-01-29,STN_041,105.983,210.203,94.157,52.797,3.592,25.227,64.667,4.81,20.9,74.4,7.9,148.2,Poor
2020-01-30,STN_034,114.302,,87.602,55.658,2.977,38.355,44.142,3.608,32.5,34.7,18.5,335.7,Poor
2020-01-30,STN_007,186.139,218.033,127.345,77.415,3.293,14.599,108.235,10.308,23.0,77.2,2.8,115.9,Very Poor
2020-01-30,STN_041,224.691,406.249,95.777,118.56,6.78,10.531,81.515,7.301,27.0,56.9,5.2,150.9,Very Poor
2020-01-30,STN_018,,148.238,75.89,44.159,2.986,12.361,56.11,5.394,32.1,30.6,11.6,339.7,Unknown
2020-01-30,STN_042,131.708,162.93,89.857,46.382,3.701,15.008,27.021,4.633,27.5,38.5,4.1,25.2,Poor
2020-01-30,STN_037,73.511,195.166,64.9,31.417,2.428,20.642,45.124,3.261,23.8,46.7,22.8,125.0,Poor
2020-01-31,STN_028,69.761,121.99,,46.986,3.063,10.259,60.378,6.039,25.1,68.5,20.1,77.6,Poor
2020-01-31,STN_006,80.316,101.233,44.536,29.034,1.683,16.247,19.951,3.042,26.9,35.8,1.1,125.9,Poor
2020-01-31,STN_017,68.876,99.12,30.144,19.209,1.838,35.768,,,22.9,57.1,1.4,61.1,Poor
2020-01-31,STN_004,226.484,295.713,172.299,89.102,3.549,10.565,69.684,11.209,20.4,62.0,3.3,212.9,Very Poor
2020-01-31,STN_030,,139.573,25.762,19.115,1.864,,30.875,2.763,24.6,54.2,4.4,2.8,Unknown
2020-01-31,STN_002,62.65,101.663,24.04,13.602,1.721,50.722,35.386,2.548,20.4,69.6,2.9,259.0,Poor
2020-01-31,STN_017,252.645,324.916,125.607,41.984,6.376,12.654,119.964,15.9,29.4,57.8,1.6,127.5,Severe
2020-01-31,STN_019,21.835,45.363,18.038,11.981,,42.259,8.297,0.903,13.2,100.0,5.4,283.0,Satisfactory
2020-01-31,STN_035,124.414,212.58,39.36,49.052,3.824,21.093,48.326,6.037,24.0,86.1,5.2,77.2,Poor
2020-01-31,STN_036,114.137,139.665,85.822,46.707,3.266,11.5,47.199,5.506,40.5,54.1,32.7,79.0,Poor
2020-02-01,STN_006,113.724,77.044,76.411,32.782,3.887,22.492,54.214,7.286,36.9,59.4,19.0,338.8,Poor
2020-02-01,STN_026,69.427,159.231,93.57,48.011,1.823,21.369,50.958,7.927,15.3,57.3,16.7,216.9,Poor
2020-02-01,STN_039,47.506,70.831,54.235,25.664,0.732,28.971,31.317,2.013,26.2,67.6,11.0,54.2,Moderate
2020-02-01,STN_019,164.227,209.127,142.285,140.467,5.246,18.921,78.565,18.288,20.0,78.3,7.4,308.9,Very Poor
2020-02-01,STN_012,,161.125,79.097,45.517,3.38,21.423,35.729,6.816,26.8,78.3,4.0,204.2,Unknown
2020-02-01,STN_018,139.199,269.99,108.691,65.931,7.353,18.958,92.436,17.243,18.9,77.5,12.7,314.8,Poor
2020-02-01,STN_022,90.319,97.885,84.385,47.488,2.532,34.118,38.007,5.232,23.0,58.0,0.8,227.3,Poor
2020-02-01,STN_004,175.577,404.244,86.631,76.21,,16.964,52.03,10.913,26.2,57.1,1.6,310.5,Very Poor
2020-02-01,STN_004,24.234,47.695,13.431,6.019,0.495,32.768,10.865,0.848,33.1,61.7,8.1,336.6,Satisfactory
2020-02-01,STN_020,195.855,304.01,91.795,91.979,5.671,13.399,88.439,14.254,14.8,34.7,6.1,273.6,Very Poor
2020-02-01,STN_022,103.757,181.329,78.555,42.969,3.769,36.48,58.503,7.281,26.0,88.5,2.5,74.2,Poor
2020-02-02,STN_015,105.406,144.26,35.88,48.487,2.406,16.343,45.45,6.137,25.9,69.1,10.0,3.2,Poor
2020-02-02,STN_039,112.703,154.492,103.204,39.309,3.62,32.178,47.782,4.547,32.7,68.3,3.9,138.4,Poor
2020-02-02,STN_018,,306.985,144.868,84.956,5.026,13.211,106.075,14.745,18.5,75.6,19.2,349.1,Unknown
2020-02-02,STN_037,131.882,206.831,62.115,45.165,2.665,16.248,49.546,5.143,15.5,82.1,11.0,90.8,Poor
2020-02-02,STN_008,269.179,291.419,119.458,78.319,4.443,8.567,80.034,12.878,25.2,76.0,0.5,304.1,Severe
2020-02-03,STN_005,101.626,148.581,76.663,36.333,3.458,21.659,47.187,4.706,26.0,86.8,0.5,329.9,Poor
2020-02-03,STN_019,43.96,97.924,46.291,24.718,2.085,26.815,29.091,2.572,19.4,75.9,4.2,104.4,Moderate
2020-02-03,STN_027,176.611,288.856,121.889,87.062,4.737,16.771,106.102,12.498,26.9,53.7,1.9,269.2,Very Poor
2020-02-03,STN_009,68.665,161.048,67.513,45.541,3.988,23.667,60.017,6.438,41.1,80.1,7.5,150.1,Poor
2020-02-03,STN_025,224.489,342.387,157.967,87.799,5.102,17.355,101.821,10.396,30.5,48.0,7.5,311.3,Very Poor
2020-02-03,STN_010,196.012,288.031,124.818,86.271,6.826,14.503,84.684,,38.6,12.8,0.6,144.5,Very Poor
2020-02-03,STN_039,233.309,283.986,47.973,58.083,4.929,9.086,74.096,6.14,30.9,35.7,8.6,233.3,Very Poor
2020-02-03,STN_011,124.658,144.101,81.83,51.503,2.731,15.631,50.19,6.022,33.5,83.1,0.5,313.0,Poor
2020-02-04,STN_034,55.787,86.365,47.392,22.947,1.455,30.701,23.163,2.278,25.8,72.0,20.4,304.1,Poor
2020-02-04,STN_035,,32.149,15.548,8.537,0.335,48.932,1.541,1.089,27.4,66.5,5.5,232.9,Unknown
2020-02-04,STN_001,110.283,147.139,76.991,58.914,3.908,26.106,85.441,7.68,24.7,63.6,16.8,237.1,Poor
2020-02-04,STN_019,48.033,60.95,58.028,30.74,1.453,36.415,45.653,2.167,25.2,29.7,0.5,140.0,Moderate
2020-02-04,STN_014,102.365,216.923,79.597,50.214,3.099,20.372,37.58,5.357,35.7,59.6,6.9,281.8,Poor
2020-02-04,STN_013,103.454,152.589,82.609,33.757,1.419,20.492,42.232,5.484,30.5,57.9,5.0,264.3,Poor
2020-02-04,STN_015,122.301,210.791,65.152,47.288,1.738,27.194,62.737,7.977,20.2,59.1,40.0,133.0,Poor
2020-02-04,STN_025,173.703,411.259,130.44,,4.835,16.648,52.238,9.879,23.0,75.9,1.9,126.6,Very Poor
2020-02-04,STN_035,79.74,101.626,56.059,26.691,1.194,23.228,29.568,2.265,34.9,66.7,2.0,324.9,Poor
2020-02-05,STN_026,35.969,87.73,41.828,18.806,,36.417,15.168,1.782,5.4,67.4,2.0,230.5,Moderate
2020-02-05,STN_034,188.19,253.711,141.152,94.675,3.237,12.939,92.937,12.297,27.7,62.2,2.9,321.3,Very Poor
2020-02-05,STN_006,253.306,294.53,96.196,52.357,5.86,10.759,47.069,9.301,29.5,64.0,9.9,239.3,Severe
2020-02-05,STN_041,60.258,100.95,47.393,18.159,0.859,33.912,23.654,1.709,30.6,48.7,11.9,65.8,Poor
2020-02-05,STN_042,0.016,22.582,22.47,5.509,0.498,48.563,21.798,0.819,30.8,51.3,9.5,93.8,Good
2020-02-05,STN_020,18.044,22.444,12.329,8.02,0.538,,14.225,0.749,33.6,60.5,9.5,82.1,Satisfactory
2020-02-05,STN_037,32.805,99.597,42.455,15.191,,41.959,22.689,1.816,30.9,61.8,2.4,18.4,Satisfactory
2020-02-05,STN_007,124.561,158.21,82.909,53.802,1.984,17.818,56.134,6.837,21.1,77.4,14.1,159.6,Poor
2020-02-05,STN_009,,103.367,45.687,16.756,1.582,24.78,22.253,1.663,17.0,77.6,5.7,79.2,Unknown
2020-02-05,STN_030,156.516,150.137,68.407,36.785,3.195,27.11,49.393,5.447,26.8,55.9,1.1,45.6,Very Poor
2020-02-06,STN_020,12.051,28.04,11.786,3.272,0.527,40.91,6.445,0.721,23.6,100.0,5.6,141.5,Satisfactory
2020-02-06,STN_023,151.401,226.723,90.784,94.17,4.494,13.843,105.022,12.509,19.4,65.5,13.3,220.9,Very Poor
2020-02-06,STN_026,126.569,179.897,64.141,42.793,3.483,27.025,41.347,5.476,13.5,52.2,3.2,161.9,Poor
2020-02-06,STN_018,128.907,184.049,81.81,45.237,3.383,27.637,51.047,6.801,20.1,83.3,15.3,139.8,Poor
2020-02-06,STN_007,203.188,282.345,102.362,103.051,6.485,15.241,77.854,,25.9,48.5,11.3,173.9,Very Poor
2020-02-06,STN_023,191.893,297.896,103.909,65.243,7.004,11.241,103.273,13.281,20.4,70.8,0.5,100.2,Very Poor
2020-02-06,STN_004,75.578,,80.056,58.291,1.948,19.992,55.602,7.588,33.3,79.1,7.1,324.0,Poor
2020-02-07,STN_012,34.821,79.079,49.776,28.574,1.552,25.181,44.524,2.302,26.6,41.7,0.5,114.3,Satisfactory
2020-02-07,STN_013,110.756,177.01,73.531,55.484,3.423,20.061,45.548,5.735,37.7,35.3,5.2,170.0,Poor
2020-02-07,STN_002,196.329,313.316,137.387,60.361,5.477,13.995,,12.059,45.0,36.9,0.6,168.2,Very Poor
2020-02-07,STN_013,127.939,137.527,46.406,58.264,1.899,9.546,42.556,4.273,33.9,57.7,14.1,122.1,Poor
2020-02-07,STN_032,,82.936,31.467,24.116,1.476,37.302,29.61,2.467,39.4,48.8,14.2,267.0,Unknown
2020-02-07,STN_026,161.039,176.454,124.91,75.784,3.718,11.913,64.581,14.823,18.7,45.5,0.5,259.8,Very Poor
2020-02-07,STN_033,122.997,107.981,71.936,68.905,3.263,31.806,38.196,4.868,34.4,64.4,4.4,140.8,Poor
2020-02-07,STN_015,137.622,159.806,81.219,39.679,3.06,8.782,73.743,6.921,29.8,33.2,3.8,139.8,Poor
2020-02-08,STN_003,233.01,338.87,125.575,91.467,4.725,11.528,99.368,12.006,23.0,62.0,13.1,89.2,Very Poor
2020-02-08,STN_022,49.83,47.857,28.824,25.047,1.605,36.762,,1.477,25.2,85.7,18.0,50.0,Moderate
2020-02-08,STN_022,200.29,309.647,90.053,83.812,6.165,15.724,76.579,9.945,23.3,82.0,18.6,120.2,Very Poor
2020-02-08,STN_025,181.814,251.311,76.805,41.599,2.293,16.82,50.917,5.902,36.1,62.3,0.5,115.7,Very Poor
2020-02-08,STN_026,99.656,120.244,47.785,35.331,2.426,24.453,47.412,6.404,15.0,55.6,1.6,95.6,Poor
2020-02-08,STN_037,95.4,127.786,81.803,35.472,3.073,,60.886,6.963,36.7,31.2,6.1,327.9,Poor
2020-02-08,STN_026,208.007,269.036,123.647,86.226,4.75,17.06,102.024,15.094,45.0,91.0,0.7,328.9,Very Poor
2020-02-08,STN_022,44.716,124.542,17.39,20.17,1.963,25.858,31.882,,38.6,76.9,6.2,208.8,Moderate
2020-02-08,STN_042,107.124,204.724,89.226,60.199,3.158,10.958,60.975,7.311,23.5,60.4,4.6,349.8,Poor
2020-02-08,STN_033,116.441,163.138,67.879,47.685,3.293,18.77,51.837,4.923,29.2,69.4,0.5,80.6,Poor
2020-02-08,STN_007,,88.912,62.986,26.999,1.081,,18.833,1.785,45.0,39.2,19.9,110.9,Unknown
2020-02-09,STN_002,99.558,155.631,67.962,43.219,2.822,18.724,44.158,7.195,16.9,95.8,4.9,332.0,Poor
2020-02-09,STN_001,22.766,15.949,7.424,11.812,0.649,40.584,13.754,0.76,30.0,66.6,4.1,31.4,Satisfactory
2020-02-09,STN_017,69.199,124.197,78.676,60.588,2.65,26.922,65.875,6.142,22.5,69.7,2.7,17.6,Poor
2020-02-09,STN_011,36.332,66.55,38.357,21.537,1.665,28.701,27.388,1.375,38.4,51.3,20.0,336.6,Moderate
2020-02-09,STN_014,183.881,341.437,121.184,93.356,5.856,7.966,98.999,7.495,11.5,59.7,11.5,82.9,Very Poor
2020-02-09,STN_013,,229.045,122.282,119.709,4.864,13.615,97.17,11.612,21.0,70.4,3.4,121.7,Unknown
2020-02-09,STN_009,50.358,77.86,38.647,9.355,1.493,32.869,31.158,1.984,23.7,77.2,1.6,101.2,Moderate
2020-02-09,STN_008,66.75,74.575,34.233,42.302,,33.21,22.139,2.7,32.9,58.3,9.5,317.9,Poor
2020-02-09,STN_017,53.87,125.078,20.124,,1.453,30.595,,1.912,40.0,37.3,1.3,97.7,Moderate
2020-02-09,STN_020,27.626,40.517,11.099,2.311,0.768,49.851,17.63,0.781,34.9,82.3,2.7,24.2,Satisfactory
2020-02-10,STN_004,67.153,107.169,44.042,19.78,1.294,44.387,28.328,2.523,28.9,48.6,5.7,228.1,Poor
2020-02-10,STN_003,234.513,304.771,123.621,129.65,4.476,16.879,78.22,14.787,21.7,47.2,10.4,76.5,Very Poor
2020-02-10,STN_032,99.755,184.095,62.319,36.798,2.732,25.125,42.258,5.859,35.7,43.0,14.2,155.7,Poor
2020-02-10,STN_035,53.09,167.858,52.017,66.897,2.667,24.297,51.776,5.63,14.7,38.5,7.6,16.9,Moderate
2020-02-10,STN_015,78.875,56.456,35.5,22.37,1.462,,34.423,1.526,28.0,88.2,2.7,117.8,Poor
2020-02-10,STN_014,197.865,335.158,109.585,86.455,6.986,16.306,102.841,12.542,25.5,71.2,0.8,259.6,Very Poor
2020-02-10,STN_008,17.465,33.07,10.007,7.661,0.503,36.698,12.763,0.523,21.0,35.2,13.2,211.5,Satisfactory
2020-02-10,STN_035,143.249,109.137,81.362,52.22,2.247,14.112,44.147,5.022,34.7,78.2,21.9,353.6,Poor
